url_convocatoria,Cantidad De Vacantes:,Número De Convocatoria:,Remuneración:,Fecha Inicio De Publicación:,Fecha Fin De Publicación:,Experiencia:,Formación Académica - Perfil:,Especialización:,Conocimiento:,Competencias:,position,institution,uuid
extranet.cunamas.gob,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-1183,"S/. 4,114.19",01/10/2024,15/10/2024,"•	 EXPERIENCIA LABORAL GENERAL DE DOS (02) AÑOS
•	EXPERIENCIA ESPECÍFICA DE UN (01) AÑO EN FUNCIONES RELACIONADO A INFRAESTRUCTURA EN PUESTOS EN EL NIVEL MÍNIMO DE ANALISTA.",•	TÍTULO PROFESIONAL UNIVERSITARIO EN ARQUITECTURA O INGENIERÍA CIVIL (ESTAR COLEGIADO Y HABILITADO).,"•	CAPACITACIÓN EN LOS SIGUIENTES TEMAS RELACIONADOS AL PUESTO (ÚLTIMOS 5 AÑOS): SOFTWARE DE DIBUJO PARA INGENIERÍA O ARQUITECTURA, O RESIDENCIA O SUPERVISIÓN DE OBRAS, O COSTOS Y PRESUPUESTOS EN PROYECTOS DE CONSTRUCCIÓN, O GESTIÓN/GERENCIA DE PROYECTOS”.","•	DOMINIO DE OFIMÁTICA INTERMEDIO (WORD, EXCEL, POWER POINT) DOMINIO DE AUTO CAD, NIVEL BÁSICO •	DISPONIBILIDAD PARA VIAJAR DENTRO Y FUERA DEL ÁMBITO DE PRESTACIÓN DE SUS SERVICIOS, LA PROVINCIA O DEPARTAMENTO CUANDO EL SERVICIO LO AMERITE.","•	PLANIFICACIÓN, ANÁLISIS, CONTROL Y COMUNICACIÓN ORAL.",TECNICO EN INFRAESTRUCTURA,Programa Nacional Cuna Mas,3f7583cf-06aa-5a4d-b821-d4323cb8410d
https://www.gob.pe/institucion/muniomia/informes-publicaciones/6044834-cas-por-necesidad-transitoria-n-004-2024-mdo,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-004,"S/. 2,500.00",01/10/2024,15/10/2024,6 MESES,"BACHILLER O TITULADO EN INGENIERIA CIVIL, INGENIERIA CIVIL Y AMBIENTAL, ARQUITECTURA O AFINES",CONOCIMIENTO EN HERRAMIENTAS INFORMATICAS Y/O SOFTWARE QUE PERMITAN REALIZAR TRABAJOS DE INGENIERIA,CONOCIMIENTOS PARA EL PUESTO Y/O CARGOS: MINIMOS O INDISPENSABLES Y DESEABLES,"TRABAJO EN EQUIPO, TOLERANCIA AL TRABAJO BAJO PRESION, RESPONSABILIDAD, INICIATIVA Y PRODUCTIVIDAD",APOYO ADMINISTRATIVO TECNICO EN LA GERENCIA DE INFRAESTRUCTURA Y DESARROLLO TERRITORIAL,Municipalidad Distrital De Omia,6ac5f9f5-9195-5888-b189-ab23c13c9924
https://www.gob.pe/vivienda,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-423,"S/. 3,000.00",01/10/2024,15/10/2024,"•	EXPERIENCIA GENERAL: DOS (02) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO.
•	EXPERIENCIA ESPECÍFICA: DOS (02) AÑOS PARA EL PUESTO EN LA FUNCIÓN O LA MATERIA.
•	EXPERIENCIA EN SECTOR PÚBLICO: UN (01) AÑO.",•	EGRESADO UNIVERSITARIO ECONOMÍA Y/O ADMINISTRACIÓN Y/O CONTABILIDAD Y/O INGENIERÍA SISTEMAS O INFORMÁTICA Y/O ING. INDUSTRIAL Y/O CIENCIAS DE LA COMUNICACIÓN,•	CURSOS EN ATENCIÓN AL USUARIO Y/O ATENCIÓN AL CIUDADANO Y/O GESTIÓN SOCIAL Y/O CONTRATACIONES DEL ESTADO Y/O SISTEMAS ADMINISTRATIVOS DEL ESTADO.,"•	CONOCIMIENTO EN SISTEMAS ADMINISTRATIVOS DEL ESTADO SIAF, SIGA","•	TRABAJO EN EQUIPO, RESPONSABILIDAD, ORIENTACIÓN A RESULTADOS Y COMUNICACIÓN ASERTIVA.",ASISTENTE ADMINISTRATIVO DEL CENTRO DE ATENCIÓN AL CIUDADANO DE AMAZONAS,"Ministerio De Vivienda, Construccion Y Saneamiento",41c15a75-f289-5415-b162-746be6391e4c
extranet.cunamas.gob,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-1148,"S/. 3,014.19",01/10/2024,15/10/2024,"•	EXPERIENCIA LABORAL GENERAL DE 01 AÑO.
•	EXPERIENCIA LABORAL ESPECÍFICA DE 01 AÑO EN SERVICIOS O PROGRAMAS O PROYECTOS RELACIONADOS A EQUIPOS TÉCNICOS PARA LA GESTIÓN, ACOMPAÑAMIENTO O ATENCIÓN EN SALUD PÚBLICA O  PRIMERA INFANCIA O NIÑEZ O FAMILIAS O COMUNIDAD EN EL SECTOR PÚBLICO O PRIVADO CON POBLACIONES VULNERABLES.","•	TÍTULO O BACHILLER EN EDUCACIÓN (INICIAL O PRIMARIA) O CIENCIAS DE LA SALUD HUMANA (ENFERMERÍA, PSICOLOGÍA, OBSTETRICIA O NUTRICIÓN) O CIENCIAS SOCIALES (SOCIOLOGÍA, TRABAJO SOCIAL O ANTROPOLOGÍA) O TÍTULO DE ESCUELA/INSTITUTO DE EDUCACIÓN SUPERIOR PEDAGÓGICO (INICIAL O PRIMARIA)",•	“CURSOS Y/O CAPACITACIÓN EN DESARROLLO INFANTIL TEMPRANO Y/O PRIMERA INFANCIA Y/O TRABAJO CON FAMILIAS Y/O PROYECTOS SOCIALES Y/O DESARROLLO SOCIAL Y/O DESARROLLO HUMANO U OTROS TEMAS AFINES (ÚLTIMOS 5 AÑOS)”,"•	""CONOCIMIENTO EN OFIMÁTICA NIVEL BÁSICO (WORD, EXCEL, POWER POINT). •	LENGUA ORIGINARIA SEGÚN AMBITO DE TRABAJO - NIVEL INTERMEDIO (DE SER EL CASO)"" •	DISPONIBILIDAD PARA VIAJAR DENTRO Y FUERA DEL DEPARTAMENTO CUANDO EL SERVICIO LO AMERITE","•	COMUNICACIÓN ORAL, EMPATÍA, NEGOCIACIÓN Y PLANIFICACIÓN",ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS,Programa Nacional Cuna Mas,2ff7c53b-b617-5301-b6f5-30d8ec0fccd5
http://convocatorias.juntos.gob.pe:8080/postula/inicio,3,D.Leg 1057 - Determinado (Necesidad Transitoria)-236,"S/. 2,000.00",01/10/2024,15/10/2024,"- EXPERIENCIA GENERAL DE DOS (02) AÑOS EN EL SECTOR 
PÚBLICO Y/O PRIVADO.
- EXPERIENCIA ESPECÍFICA MÍNIMA DE UN (01) AÑO A 
PARTIR DEL NIVEL MÍNIMO DE PRACTICANTE PROFESIONAL 
EN FUNCIONES SIMILARES AL PUESTO, EN PROGRAMAS O 
PROYECTOS RELACIONADOS A LA INFANCIA, NIÑEZ, 
ADOLESCENCIA, FAMILIAS O COMUNIDADES","TÍTULO TÉCNICO SUPERIOR O EGRESADO UNIVERSITARIO, O  BACHILLER O TÍTULO UNIVERSITARIO EN TODAS LAS  CARRERAS.",CURSO EN CAPACITACIÓN DE ADULTOS O DESARROLLO  COMUNITARIO O GESTIÓN PÚBLICA O RESOLUCIÓN DE  CONFLICTOS O LIDERAZGO O RELACIONADOS A TEMAS DE  SALUD MATERNO INFANTIL O DESARROLLO INFANTIL  TEMPRANO (DIT) O CURSOS RELACIONADOS AL ACCESO  DE LA EDUCACIÓN INICIAL - (8 HORAS),- CONOCIMIENTO DE LA ZONA DE INTERVENCIÓN. - CONOCIMIENTO DE OFIMÁTICA A NIVEL BÁSICO.,- MANEJO DE EQUIPOS - VOCACIÓN DE SERVICIO - ORIENTACIÓN A RESULTADOS - RELACIONES INTERPERSONALES - INTEGRIDAD Y COMPORTAMIENTO ÉTICO,GESTORES LOCALES PARA LA UNIDAD TERRITORIAL AMAZONAS CONDORCANQUI,Programa Nacional De Apoyo Directo A Los Mas Pobres,43c5562e-3b79-59f3-be01-007eac2b4169
http://postulacioncas.minedu.gob.pe/PostulacionCas/Home,1,D.Leg 1057 - Determinado (Suplencia)-775,"S/. 2,500.00",27/09/2024,11/10/2024,"EXPERIENCIA GENERAL: 3.00 AÑO(S), EXPERIENCIA ESPECIFICA:  1.00 AÑOS ES INSTITUCIONES EDUCATIVAS Y/O ESTABLECIMIENTOS DE SALUD Y/O PROGRAMAS SOCIALES., DE LOS CUALES 0.00 AÑO(S) EN EL SECTOR PÚBLICO.",TITULADO DE CARRERA TÉCNICA EN  EDUCACIÓN Y/O; UNIVERSITARIO TITULADO EN EDUCACIÓN Y/O ENFERMERÍA.,CURSO EN TUTORÍA Y/O AUXILIAR DE EDUCACIÓN Y/O PRIMEROS AUXILIOS Y/O CONVIVENCIA Y/O EMERGENCIAS Y URGENCIAS DE SALUD.,"CONOCIMIENTOS DE CÓDIGO DEL NIÑO Y ADOLESCENTE, PRIMEROS AUXILIOS O RUTAS Y ATENCIÓN INTEGRAL DE NIÑOS, NIÑAS Y ADOLESCENTES",ATENCIÓN; COMUNICACIÓN ORAL; COOPERACIÓN; EMPATÍA,CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) AUXILIAR MONITOR DE RESIDENCIA PARA EL COLEGIO DE ALTO RENDIMIENTO DE LA REGIÓN AMAZONAS - SUPLENCIA TEMPORAL (007069),Ministerio De Educacion,b197452d-786d-5fec-abaf-a65739b18f01
https://convocatoria.minjus.gob.pe/convocatoria/public/index.xhtml,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-845,"S/. 5,114.19",26/09/2024,10/10/2024,"•	EXPERIENCIA LABORAL GENERAL MÍNIMA DE DOS (02) AÑOS, EN EL SECTOR PÚBLICO Y/O PRIVADO (ACREDITAR CON CONSTANCIA, CERTIFICADO Y/O DOCUMENTO ANÁLOGO).
•	EXPERIENCIA ESPECÍFICA MÍNIMA DE DOS (02) AÑOS COMO ABOGADO, CONTADOS A PARTIR DE LA COLEGIATURA, EN EL SECTOR PÚBLICO Y/O PRIVADO. (NIVEL MÍNIMO DE ANALISTA O SU EQUIVALENTE) (ACREDITAR CON CONSTANCIA, CERTIFICADO Y/O DOCUMENTO ANÁLOGO).
•	EXPERIENCIA EN LITIGACIÓN EN PROCESOS PENALES Y/O DERECHO CIVIL Y/O DERECHOS DEL NIÑO Y/O DERECHO DE FAMILIA Y/O CONSTITUCIONAL (ACREDITAR CON CONSTANCIA, CERTIFICADO Y/O DOCUMENTO ANÁLOGO).","•	TÍTULO UNIVERSITARIO EN DERECHO, COLEGIADO Y HABILITACIÓN VIGENTE (ACREDITAR CON COPIA DEL TÍTULO, COPIA DE COLEGIATURA Y CONSTANCIA DE HABILITACIÓN VIGENTE, LA QUE DEBERÁ ESTAR VIGENTE HASTA LA FINALIZACIÓN DE LA ETAPA DE LA EVALUACIÓN CURRICULAR, CONFORME AL CRONOGRAMA DEL PRESENTE PROCESO DE CONTRATACIÓN).","•	DIPLOMADO EN DERECHO PENAL Y/O PROCESAL PENAL Y/O DERECHOS HUMANOS, EL CUAL DEBERÁ TENER UNA DURACIÓN NO MENOR DE NOVENTA (90) HORAS LECTIVAS, POR TANTO, LOS CERTIFICADOS Y/O CONSTANCIAS DEBEN INDICAR EL NÚMERO DE HORAS LECTIVAS, CASO CONTRARIO NO SERÁN TOMADOS EN CUENTA. (ACREDITAR CON CONSTANCIA Y/O CERTIFICADO). •	DIPLOMADO EN TRATA DE PERSONAS Y/O DERECHO CONSTITUCIONAL Y/O PROCESAL CONSTITUCIONAL, EL CUAL DEBERÁ TENER UNA DURACIÓN NO MENOR DE NOVENTA (90) HORAS LECTIVAS, POR TANTO, LOS CERTIFICADOS Y/O CONSTANCIAS DEBEN INDICAR EL NÚMERO DE HORAS LECTIVAS, CASO CONTRARIO NO SERÁN TOMADOS EN CUENTA. (ACREDITAR CON CONSTANCIA Y/O CERTIFICADO). •	DIPLOMADO EN DERECHO CIVIL, Y/O DERECHOS DEL NIÑO Y/O DERECHO DE FAMILIA, EL CUAL DEBERÁ TENER UNA DURACIÓN NO MENOR DE NOVENTA (90) HORAS LECTIVAS, POR TANTO, LOS CERTIFICADOS Y/O CONSTANCIAS DEBEN INDICAR EL NÚMERO DE HORAS LECTIVAS, CASO CONTRARIO NO SERÁN TOMADOS EN CUENTA. (ACREDITAR CON CONSTANCIA Y/O CERTIFICADO).","•	CONOCIMIENTOS TÉCNICOS (*): CONOCIMIENTOS EN DERECHO PENAL, PROCESAL PENAL, CONSTITUCIONAL, DERECHOS HUMANOS, DERECHO DE FAMILIA, DERECHO DEL NIÑO, CIVIL, PROCESAL CIVIL. •	CONOCIMIENTOS DE OFIMÁTICA (*): PROCESADOR DE TEXTOS (WORD, OPEN OFFICE WRITE, ETC.), HOJA DE CÁLCULO (EXCEL, OPENCALC, ETC.) PROGRAMA DE PRESENTACIONES (POWER POINT, PREZI, ETC.),  TODOS CON NIVEL DE DOMINIO BÁSICO",•	COMPROMISO •	RESPONSABILIDAD •	VOCACIÓN DE SERVICIO •	ADAPTABILIDAD – FLEXIBILIDAD •	COMUNICACIÓN •	ORIENTACIÓN A RESULTADOS •	CONCIENCIA SOCIAL Y ORGANIZACIONAL •	PENSAMIENTO ANALÍTICO •	ORGANIZACIÓN •	TRABAJO EN EQUIPO,DEFENSOR PUBLICO DE DEFENSA DE VÍCTIMAS / ASISTENCIA LEGAL PARA DIRECCION GENERAL DE DEFENSA PUBLICA Y ACCESO A LA JUSTICIA (AMAZONAS),Ministerio De Justicia Y Derechos Humanos,f6527354-b761-5d99-94be-c1173c8c59ce
https://convocatoria.minjus.gob.pe/convocatoria/public/index.xhtml,1,D.Leg 1057 - Determinado (Suplencia)-866,"S/. 4,114.19",26/09/2024,10/10/2024,"•	EXPERIENCIA LABORAL GENERAL MÍNIMA DE DOS (02) AÑOS, EN EL SECTOR PÚBLICO Y/O PRIVADO (ACREDITAR CON CONSTANCIA, CERTIFICADO Y/O DOCUMENTO ANÁLOGO).
•	EXPERIENCIA ESPECÍFICA MÍNIMA DE DOS (02) AÑOS, HABIENDO OCUPADO PUESTOS DE ASISTENTE SOCIAL O HABIENDO DESARROLLADO FUNCIONES SIMILARES A LAS DEL SERVICIO CONVOCADO EN EL SECTOR PÚBLICO Y/O PRIVADO. (ACREDITAR CON CONSTANCIA, CERTIFICADO Y/O DOCUMENTO ANÁLOGO).",•	TÍTULO PROFESIONAL EN TRABAJO SOCIAL Y/O SOCIOLOGÍA Y/O PSICOLOGÍA Y/O EDUCACIÓN Y/O ENFERMERÍA).,•	CURSOS RELACIONADOS EN TEMAS DE FAMILIA Y/O CONSEJERÍA FAMILIAR Y/O ÉTICA Y/O TÉCNICAS DE ENTREVISTA (ACREDITAR CON CONSTANCIA Y/O CERTIFICADO).,"•	CONOCIMIENTOS TÉCNICOS (*): CONOCIMIENTOS EN TRABAJO SOCIAL, VIOLENCIA FAMILIAR, VIOLENCIA SEXUAL, PERICIA SOCIAL Y GESTIÓN PÚBLICA  •	CONOCIMIENTOS DE OFIMÁTICA (*): PROCESADOR DE TEXTOS (WORD, OPEN OFFICE WRITE, ETC.), HOJA DE CÁLCULO (EXCEL, OPENCALC, ETC.) PROGRAMA DE PRESENTACIONES (POWER POINT, PREZI, ETC.),  TODOS CON NIVEL DE DOMINIO BÁSICO",•	COMPROMISO •	RESPONSABILIDAD •	VOCACIÓN DE SERVICIO •	ADAPTABILIDAD – FLEXIBILIDAD •	COMUNICACIÓN •	ORIENTACIÓN A RESULTADOS •	PENSAMIENTO ANALÍTICO •	CONCIENCIA ORGANIZACIONAL •	DINAMISMO •	SINERGIA,RESPONSABLE DE TRABAJO SOCIAL,Ministerio De Justicia Y Derechos Humanos,cc58fed5-c09c-5aed-8781-9dc144b947a9
www.gob.pe/iiap,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-47,"S/. 8,197.19",25/09/2024,09/10/2024,"EXPERIENCIA GENERAL: MÍNIMO OCHO (08) AÑOS DE EXPERIENCIA PROFESIONAL EN EL SECTOR PÚBLICO Y/O PRIVADO.
EXPERIENCIA ESPECÍFICA: MÍNIMO UN (01) AÑO EN PUESTOS DIRECTIVOS O EJECUTIVOS O DE COORDINADOR, AFINES A LA FUNCIÓN. MÍNIMO CINCO (05) AÑOS EN INVESTIGACIÓN CIENTÍFICA O TECNOLÓGICA ACUÍCOLA EN EL SECTOR PÚBLICO. MÍNIMO UN (01) AÑO EN EL PUESTO Y/O FUNCIONES EQUIVALENTES EN EL SECTOR PÚBLICO.","PROFESIONAL TITULADO EN CIENCIAS BIOLÓGICAS, BIÓLOGO ACUICULTOR Y AFINES (COLEGIADO Y HABILITADO).",ESPECIALIZACIÓN EN TEMAS DE ACUICULTURA AMAZÓNICA (300 HORAS LECTIVAS). CAPACITACIÓN EN NORMATIVA SOBRE SISTEMAS ADMINISTRATIVOS PÚBLICOS (30 HORAS LECTIVAS). CAPACITACIÓN EN PLANTEAMIENTO Y/O FORMULACIÓN Y/O EVALUACIÓN DE PROYECTOS (300 HORAS LECTIVAS).,"CONOCIMIENTO SOBRE PROCESOS TÉCNICOS DE INVESTIGACIÓN TÉCNICA Y CIENTÍFICAS. FORMULACIÓN DE PLANES Y PROYECTOS DE INVESTIGACIÓN. CONOCIMIENTO EN TRANSFERENCIA DE TECNOLOGÍAS ACUÍCOLAS. CONOCIMIENTO DE CULTIVO DE PECES AMAZÓNICOS. CONOCIMIENTO EN TÉCNICAS DE REPRODUCCIÓN INDUCIDA DE PECES AMAZÓNICOS. CONOCIMIENTO DE WORD, EXCEL Y POWER POINT, NIVEL BÁSICO. CONOCIMIENTO DEL IDIOMA INGLÉS, NIVEL BÁSICO.","ACTITUD Y SUFICIENCIA PARA TRABAJAR EN EQUIPO Y BAJO PRESIÓN. PROACTIVIDAD. DINAMISMO. CONTROL DE IMPULSOS. MOTIVACIÓN DE LOGROS. CREATIVIDAD E INICIATIVA PARA EL DESARROLLO DE LAS ACTIVIDADES. CAPACITACIÓN DE COORDINACIÓN CON INSTITUCIONES LOCALES, REGIONALES, NACIONALES E INTERNACIONALES.",DIRECTOR REGIONAL IIAP AMAZONAS.,Instituto De Investigaciones De La Amazonia Peruana,be62732c-0f80-519f-8ae4-43d5c303b600
www.reddesaludcotabambas.gob.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-001,"S/. 7,300.00",02/10/2024,16/10/2024,DESDE QUE EGRESO COMO ESPECIALISTA,"TITULO PROFESIONAL  CON COLEGIATURA , SERUMS Y  ESPECIALIDAD",GINECOLOGIA,AFINES A SU CARRERA,TRABAJO BAJO PRESION,MEDICO ESPECIALISTA EN GINECOLOGIA,Unidad Ejecutora De La Red De Salud Cotabambas,3575de72-344e-5da5-b0fd-c2342ca6cc12
www.reddesaludcotabambas.gob.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-001,"S/. 7,300.00",02/10/2024,16/10/2024,DESDE EL AÑO QUE EGRESO COMO ESPECIALISTA,"TITULO PROFESIONAL  CON COLEGIATURA , SERUMS Y  ESPECIALIDAD",PEDIATRIA,AFINES A SU CARRERA,TRABAJO BAJO PRESION,MEDICO ESPECIALISTA EN PEDIATRIA,Unidad Ejecutora De La Red De Salud Cotabambas,e1ca25da-90a8-5e23-b594-87110a5382b0
https://convocatorias.cofopri.gob.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-272,"S/. 2,200.00",02/10/2024,16/10/2024,"•	EXPERIENCIA GENERAL: CON EXPERIENCIA MÍNIMA DE 01 AÑO EN EL SECTOR PÚBLICO Y/O PRIVADO. 
•	EXPERIENCIA ESPECÍFICA: CON EXPERIENCIA MÍNIMA DE SEIS (06) MESES REALIZANDO ACTIVIDADES RELACIONADAS A LAS FUNCIONES PRINCIPALES EN EL SECTOR PÚBLICO Y/O PRIVADO.",•	SECUNDARIA COMPLETA.,---------------------,•	CONOCIMIENTO EN MECÁNICA AUTOMOTRIZ.,•	INICIATIVA. •	RESPONSABILIDAD •	PERSONA PROACTIVA •	VOCACIÓN DE SERVICIO •	CAPACIDAD DE TRABAJO EN EQUIPO •	TRATO AMABLE AL USUARIO EXTERNO E INTERNO,OPERADOR EN CONDUCCIÓN VEHICULAR,Organismo De Formalizacion De La Propiedad Informal - Cofopri,ba545438-8c01-53de-8c04-d42e73d3e775
www.reddesaludcotabambas.gob.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-001,"S/. 7,300.00",02/10/2024,16/10/2024,DESDE EL AÑO QUE EGRESO COMO ESPECIALISTA,"TITULO PROFESIONAL  CON COLEGIATURA , SERUMS Y  ESPECIALIDAD",ANESTESIOLOGIA,AFINES A SU CARRERA,TRABAJO BAJO PRESION,MEDICO ESPECIALISTA EN ANESTESIOLOGIA,Unidad Ejecutora De La Red De Salud Cotabambas,7c22c399-573b-57f2-b4c8-be151aeb5809
https://ugelgrau.gob.pe/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-9,"S/. 2,614.19",02/10/2024,16/10/2024,02 AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO,LICENCIADO EN PSICOLOGIA,CAPACITACIÓN EN HABILIDADES SOCIALES Y/O ACTIVIDADES CON ADOLESCENTES.,"CONOCIMIENTO SOBRE GESTIÓN: PLANIFICACIÓN, ORGANIZACIÓN Y PROMOCIÓN DE LA CONVIVENCIA DEMOCRÁTICA E INTERCULTURAL EN LA IE. CONOCIMIENTO EN ESTRATEGIAS DE PREVENCIÓN EN ASPECTOS SOCIOEMOCIONALES. CONOCIMIENTO GENERAL DE LA NORMATIVIDAD Y PROCESOS EDUCATIVOS. CONOCIMIENTO DE ENFOQUES DE DERECHO Y GÉNERO. CONOCIMIENTO EN ARTICULACIÓN CON INSTITUCIONES PÚBLICAS Y PRIVADAS. CONOCIMIENTOS SOBRE GESTIÓN ESCOLAR Y FUNCIONAMIENTO DE LAS IIEE JEC.","INICIATIVA, ANÁLISIS, CONTROL, PLANIFICACIÓN",PSICÓLOGO (A),Unidad De Gestion Educativa Local Grau,b18504ac-832b-53ef-86c5-52cb0b115463
https://ugelgrau.gob.pe/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-9,"S/. 2,814.19",02/10/2024,16/10/2024,03 AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO,LICENCIADO EN PSICOLOGIA,ESTUDIOS DE POSGRADO O ESPECIALIZACIÓN O DIPLOMADO EN EDUCACIÓN INCLUSIVA Y/O EDUCACIÓN ESPECIAL Y/O ATENCIÓN A LA DIVERSIDAD O CURSOS RELACIONADOS A DISCAPACIDAD O AL DISEÑO UNIVERSAL PARA EL APRENDIZAJE.,"ATENCIÓN EDUCATIVA EN EL MARCO DEL ENFOQUE INCLUSIVO O DE ATENCIÓN A LA DIVERSIDAD, CON ÉNFASIS EN ESTUDIANTES CON DISCAPACIDAD Y QUE REQUIERAN APOYOS EDUCATIVOS.",ESTUDIOS DE POSGRADO O ESPECIALIZACIÓN O DIPLOMADO EN EDUCACIÓN INCLUSIVA Y/O EDUCACIÓN ESPECIAL Y/O ATENCIÓN A LA DIVERSIDAD O CURSOS RELACIONADOS A DISCAPACIDAD. HABILIDADES COMUNICATIVAS Y DE LIDERAZGO. CAPACIDAD DE TRABAJO EN EQUIPO. CAPACIDAD DE MANEJO DE CONFLICTOS.,PROFESIONAL NO DOCENTE PARA EL SOPORTE Y ASESORAMIENTO A IIEE INCLUSIVAS,Unidad De Gestion Educativa Local Grau,f38686ba-bcf2-5893-9bc7-8ddcd515b8f0
https://convocatorias.cofopri.gob.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-283,"S/. 1,800.00",02/10/2024,16/10/2024,"•	EXPERIENCIA GENERAL: CON EXPERIENCIA MÍNIMA DE 01 AÑO EN LABORES RELACIONADAS AL SERVICIO EN EL SECTOR PÚBLICO Y/O PRIVADO.
•	EXPERIENCIA ESPECÍFICA: CON EXPERIENCIA MÍNIMA DE 06 MESES EN ACTIVIDADES RELACIONADAS CON EL CARGO.",•	TÉCNICO EN COMPUTACIÓN E INFORMÁTICA O BACHILLER O TITULADO EN INGENIERÍA DE SISTEMAS.,•	WINDOWS. •	OFIMÁTICA. •	COMPUTACIÓN. •	CURSO DE ENSAMBLAJE DE COMPUTADORAS.,"•	CONOCIMIENTO EN PROGRAMACIÓN DE SISTEMAS Y MANEJO DE PROCESADORES DE TEXTO, EXCEL, CAD, GIS, ARC VIEW.",•	INICIATIVA. •	TRATO AMABLE. •	RESPONSABILIDAD. •	PERSONA PROACTIVA. •	VOCACIÓN DE SERVICIO. •	CAPACIDAD DE TRABAJO EN EQUIPO.,TÉCNICO EN SISTEMAS,Organismo De Formalizacion De La Propiedad Informal - Cofopri,c7af4d6c-6232-50ac-b8f7-5a28f38b04a1
http://www.oefa.gob.pe/trabaja-en-el-oefa /Convocatorias Públicas / CAS,1,D.Leg 1057 - Determinado (Suplencia)-138,"S/. 2,500.00",01/10/2024,15/10/2024,"EXPERIENCIA GENERAL MÍNIMA DE UN (01) AÑO EN EL SECTOR PÚBLICO Y/O PRIVADO. EXPERIENCIA ESPECÍFICA MÍNIMA DE UN (01) AÑO, COMO AUXILIAR O ASISTENTE, EN FUNCIONES AFINES AL PUESTO A DESEMPEÑAR, EN EL SECTOR PÚBLICO.",ESTUDIOS TÉCNICOS Y/O UNIVERSITARIOS EN ADMINISTRACIÓN O SECRETARIADO O ASISTENTE DE GERENCIA O AFINES.,NO APLICA,"CONOCIMIENTO DE ASISTENCIA ADMINISTRATIVA O SECRETARIADO. PROCESAPROCESADOR DE TEXTOS (WORD, OPEN OFFICE WRITE, ETC) A NIVEL INTERMEDIO. HOJA DE CÁLCULO (EXCEL, OPECALC, ETC) A NIVEL INTERMEDIO. PROGRAMA DE PRESENTACIONES (POWER POINT, PREZI, ETC) A NIVEL INTERMEDIO. QUECHUA A NIVEL BÁSICO","COMPETENCIAS: VOCACIÓN DE SERVICIO, TRABAJO EN EQUIPO, ORIENTACIÓN A RESULTADOS. HABILIDADES: ORGANIZACIÓN DE LA INFORMACIÓN, REDACCIÓN, ORDEN.",AUXILIAR ADMINISTRATIVO - AUXILIAR II (SUPLENCIA POR LICENCIA),Organismo De Evaluacion Y Fiscalizacion Ambiental - Oefa,b5293dfc-0b7d-5c23-91c3-0ebcded7c20c
extranet.cunamas.gob,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-1164,"S/. 1,614.19",01/10/2024,15/10/2024,"•	EXPERIENCIA LABORAL GENERAL DE 01 AÑO.
•	EXPERIENCIA LABORAL ESPECÍFICA DE 06 MESES REALIZANDO FUNCIONES ARCHIVÍSTICAS O DE GESTIÓN ADMINISTRATIVA EN EL SECTOR PUBLICO.","•	EGRESADO COMO TÉCNICO SUPERIOR EN ADMINISTRACIÓN O CONTABILIDAD O EGRESADO DE LA CARRERA PROFESIONAL DE ADMINISTRACIÓN, CONTABILIDAD, ARCHIVO, HISTORIA, ECONOMÍA BIBLIOTECOLOGÍA Y/O CARRERAS AFINES A LA FORMACIÓN",•	CURSO Y/O CAPACITACIÓN EN TEMAS ARCHIVÍSTICOS Y/O GESTIÓN ADMINISTRATIVA Y/O GESTIÓN PÚBLICA (CON UN MINIMO DE 20 HORAS ACUMULADAS),"•	CONTAR CON CONOCIMIENTO EN ADMINISTRACIÓN DE ARCHIVOS Y/O APLICACIÓN DE LOS PROCESOS TÉCNICOS ARCHIVÍSTICOS. •	CONOCIMIENTO EN OFIMÁTICA NIVEL BÁSICO (PROCESADOR DE TEXTOS, HOJAS DE CÁLCULO, PROGRAMA DE PRESENTACIONES).","•	EMPATÍA, COMUNICACIÓN ORAL, INICIATIVA Y PLANIFICACIÓN",AUXILIAR EN ARCHIVO,Programa Nacional Cuna Mas,69146ba5-e378-546a-b0c3-8255d682f95b
