position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
"UN(A) (01) ESPECIALISTA LEGAL I
",SERVICIO NACIONAL DE CERTIFICACION AMBIENTAL PARA LAS INVERSIONES SOSTENIBLES (SENACE),LIMA - SAN ISIDRO,D.LEG 1057 - INDETERMINADO-83,1,"S/. 9,000.00",25/09/2024,09/10/2024,62d0cb4f-117e-46ef-8a35-ce4a2652eb92
"AUXILIAR ADMINISTRATIVO
",SERVICIO NACIONAL DE CERTIFICACION AMBIENTAL PARA LAS INVERSIONES SOSTENIBLES (SENACE),LIMA - SAN ISIDRO,D.LEG 1057 - INDETERMINADO-86,1,"S/. 2,500.00",25/09/2024,09/10/2024,a8beab25-d029-4a5c-addc-7efca6676540
"QUÍMICO FARMACÉUTICO - REEMPLAZO TRANSITORIO -  SEGUNDA CONVOCATORIA
",MINISTERIO DE SALUD,LIMA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-079,1,"S/. 4,500.00",25/09/2024,09/10/2024,89bdb4bd-0633-4a13-8293-7d4cbf859e5d
"AUXILIAR COACTIVO
",MUNICIPALIDAD DISTRITAL DE SURQUILLO,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-76,1,"S/. 4,200.00",25/09/2024,09/10/2024,600d858c-36dd-42c4-b1cb-f23686852424
"DOCENTE PRINCIPAL DEDICACIÓN EXCLUSIVA
",UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR - UNTELS,LIMA - VILLA EL SALVADOR,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 8,869.82",25/09/2024,09/10/2024,b28fc6d9-18d0-4dd8-9e83-ff99b84b9d93
"DOCENTE PRINCIPAL DEDICACIÓN EXCLUSIVA
",UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR - UNTELS,LIMA - VILLA EL SALVADOR,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 8,869.82",25/09/2024,09/10/2024,5c2be716-8fdb-4f85-9b62-15f1bf8b5dfd
"DOCENTE PRINCIPAL A TIEMPO COMPLETO
",UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR - UNTELS,LIMA - VILLA EL SALVADOR,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 8,869.82",25/09/2024,09/10/2024,e6d5944e-7a49-4351-a0b2-783ca4cf5ab0
"DOCENTE AUXILIAR A TIEMPO COMPLETO
",UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR - UNTELS,LIMA - VILLA EL SALVADOR,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 5,233.00",25/09/2024,09/10/2024,59906dc3-4a0b-4316-8493-3d22231806f8
"ASISTENTE ADMINISTRATIVO
","SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-138,1,"S/. 3,000.00",25/09/2024,09/10/2024,92197df8-446e-4bd2-ba71-80e224e15328
"ASISTENTE ADMINISTRATIVO
","SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (SUPLENCIA)-139,1,"S/. 3,500.00",25/09/2024,09/10/2024,38a27d59-634b-4b0b-bea8-4e393508ad3d
"FISCALIZADORES MUNICIPALES
",MUNICIPALIDAD DISTRITAL DE MIRAFLORES,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-118,11,"S/. 1,800.00",25/09/2024,09/10/2024,5512e07d-8526-49df-9438-620eb21292d5
"ESPECIALISTAS EN CONTROL URBANO
",MUNICIPALIDAD DISTRITAL DE MIRAFLORES,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-116,2,"S/. 5,500.00",25/09/2024,09/10/2024,4cc21537-c3e3-485b-89c3-e877f0e13916
"ANALISTA LEGAL DE ETAPA RESOLUTIVA
",MUNICIPALIDAD DISTRITAL DE MIRAFLORES,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-117,1,"S/. 5,000.00",25/09/2024,09/10/2024,616a1905-d1be-4b36-88fc-25053fd885d4
"SECRETARIA
",UNIDAD DE GESTION EDUCATIVA LOCAL N°2,LIMA - RIMAC,276-08,1,S/. 847.00,25/09/2024,09/10/2024,3cb69a6e-2a78-459c-9c51-bc2789aa9eab
"AUXILIAR DE BIBLIOTECA
",UNIDAD DE GESTION EDUCATIVA LOCAL N°2,LIMA - RIMAC,276-08,1,S/. 698.75,25/09/2024,09/10/2024,0f37dd89-2aa8-466e-ba49-6103085e6adc
"ASISTENTE LEGAL
",COMISION PARA LA PROMOCION DE EXPORTACI,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-067,1,"S/. 3,500.00",25/09/2024,09/10/2024,1a1297d4-10f5-4a06-95c1-a04957d683ed
"LÍDER(ESA) DE PROYECTO
",SERVICIO NACIONAL DE CERTIFICACION AMBIENTAL PARA LAS INVERSIONES SOSTENIBLES (SENACE),LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-85,1,"S/. 12,000.00",25/09/2024,09/10/2024,9badfda6-3ef8-44b0-a3c8-78a88d57ad6b
"ESPECIALISTA LEGAL II
",SERVICIO NACIONAL DE CERTIFICACION AMBIENTAL PARA LAS INVERSIONES SOSTENIBLES (SENACE),LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-84,1,"S/. 7,000.00",25/09/2024,09/10/2024,3bafb1b4-e915-4553-b804-f680ac789e5b
"ESPECIALISTA EN SECRETARÍA TÉCNICA DE PROCESOS ADMINISTRATIVOS DISCIPLINARIOS
",MUNICIPALIDAD DE BREÑA,LIMA - BREÑA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-9,1,"S/. 5,000.00",25/09/2024,09/10/2024,56950e99-c9cf-4069-99e2-c9029272571d
"ESPECIALISTA EN ASEGURAMIENTO DE LA CALIDAD DE SOFTWARE
",SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,LIMA - BREÑA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-432,1,"S/. 7,000.00",25/09/2024,09/10/2024,fba4cb20-32f0-41ec-a15b-b1552729067f
"TÉCNICO DE GESTIÓN INSTITUCIONAL
",SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL,LIMA - EL AGUSTINO,728-2870,1,"S/. 4,347.30",25/09/2024,09/10/2024,a6300d6a-2f0e-4623-b92a-bedda784a2f9
"UN/A (01) ANALISTA EN LIQUIDACIÓN
",PROGRAMA NACIONAL PARA LA EMPLEABILIDAD,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-019,1,"S/. 4,500.00",25/09/2024,09/10/2024,bed3bf96-cef0-47aa-be3b-83a07f693600
"ASESOR/A
",MINISTERIO DE SALUD,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-123,1,"S/. 12,000.00",25/09/2024,09/10/2024,800de0dd-ba06-486b-9cad-b741e9830341
"ASESOR/A
",MINISTERIO DE SALUD,LIMA - JESUS MARIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-122,1,"S/. 15,600.00",25/09/2024,09/10/2024,2330e0d4-cf84-43e3-aeb8-b39b9dc7269c
"ESPECIALISTA AVANZADO EN PRODUCCIÓN ORGÁNICA
",SERVICIO NACIONAL DE SANIDAD AGRARIA,LIMA - LA MOLINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-706,1,"S/. 6,114.19",25/09/2024,09/10/2024,d24354ee-0cc3-4f75-8558-e1e37d3c633d
"ESPECIALISTA AVANZADO EN CONTRATACIONES DEL ESTADO
",SERVICIO NACIONAL DE SANIDAD AGRARIA,LIMA - LA MOLINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-707,1,"S/. 6,114.19",25/09/2024,09/10/2024,b9256e2e-053d-4621-b2ed-961f43c192d0
"SUPERVISORES UGEL LIMA METROPOLITANA - PEDAGOGÍA
",UNIDAD DE GESTION EDUCATIVA LOCAL 03,LIMA - LA VICTORIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-123,1,"S/. 5,514.19",25/09/2024,09/10/2024,717dd409-fc28-4152-a4d0-a3638e07e4f9
"ASISTENTE ADMINISTRATIVO POR SUPLENCIA
",UNIDAD DE GESTION EDUCATIVA LOCAL 03,LIMA - LA VICTORIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-124,1,"S/. 2,114.19",25/09/2024,09/10/2024,2a9cb3b7-d070-4fba-ba5e-835edd5f16d8
"APOYO EN LA ELABORACION DE DOCUMENTOS Y OTRAS ACTIVIDADES INHERENTES A LA SALA PENAL NACIONAL
",PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-28,1,"S/. 2,100.00",25/09/2024,09/10/2024,8b0c9d6f-c6ec-48ac-a62f-24f3057b44cd
"ANALISTA NORMATIVO
",PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-164,1,"S/. 6,000.00",25/09/2024,09/10/2024,2b2f61ae-15cf-4576-be2c-8b118a5edf13
"ANALISTA EN ARQUITECTURA
",AUTORIDAD NACIONAL DE INFRAESTRUCTURA,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-454,1,"S/. 8,000.00",25/09/2024,09/10/2024,ba0141dd-40df-45f2-8a87-93c939ec4ca4
"ANALISTA DE LA UNIDAD FORMULADORA
",AUTORIDAD NACIONAL DE INFRAESTRUCTURA,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-450,1,"S/. 8,000.00",25/09/2024,09/10/2024,7d1b67ab-21b1-4828-a836-5774404111fe
"AGENTE DE SEGURIDAD Y VIGILANCIA
",INSTITUTO NACIONAL DE RADIO Y TELEVISION DEL PERU - IRTP,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-50,1,"S/. 1,380.00",25/09/2024,09/10/2024,372b133e-e141-4b47-8084-6bfac896163a
"AGENTE DE SEGURIDAD Y VIGILANCIA
",INSTITUTO NACIONAL DE RADIO Y TELEVISION DEL PERU - IRTP,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-34,2,"S/. 1,380.00",25/09/2024,09/10/2024,813fb21f-d9f9-4b29-a83a-1a5024a65e12
"ESPECIALISTA EN ESTADÍSTICA Y DATOS
",PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-172,1,"S/. 4,000.00",25/09/2024,09/10/2024,f7ad7e68-7ae1-4cdb-8f2f-6911f875d90b
"ESPECIALISTA EN CAPACITACIÓN
",PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-172,1,"S/. 5,000.00",25/09/2024,09/10/2024,e11fc68f-b40a-4317-a561-0b3ac177169b
"COORDINADOR ADMINISTRATIVO
",PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-172,1,"S/. 6,000.00",25/09/2024,09/10/2024,54abcaa7-e5db-4d2a-bd5b-1969aaeb34ca
"APOYO EN PROYECTOS DE INNOVACIÓN
",PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-087,1,"S/. 3,500.00",25/09/2024,09/10/2024,e723dcc7-1de8-4859-92e7-9251aea9e2aa
"ESPECIALISTA LEGAL
",AUTORIDAD NACIONAL DE INFRAESTRUCTURA,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-453,1,"S/. 12,000.00",25/09/2024,09/10/2024,01bb518e-d37e-4456-8023-f47aec2fc290
"ESPECIALISTA EN GESTIÓN DE PROYECTOS DE AUTOMATIZACIÓN
",PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-104,1,"S/. 8,000.00",25/09/2024,09/10/2024,c54d2df9-e678-4178-9346-d04ecc8d1030
"ESPECIALISTA EN DERECHO DE FAMILIA
",PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-164,1,"S/. 6,000.00",25/09/2024,09/10/2024,0ed3efc3-7a14-41e5-8dbf-f57a2c4581af
"ESPECIALISTA ADMINISTRATIVO
",PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-164,1,"S/. 7,000.00",25/09/2024,09/10/2024,1b788d83-c33f-44a8-a14f-4edfd8a0ee1e
"DOS (02) TECNOLOGOS MÉDICOS EN TERAPIA FISICA Y REHABILITACIÓN
",MINISTERIO DE SALUD,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-120,2,"S/. 2,900.00",25/09/2024,09/10/2024,755d172c-e1d5-4ddb-93b0-ad698f81b02c
"AUXILIAR DE CAMARA
",INSTITUTO NACIONAL DE RADIO Y TELEVISION DEL PERU - IRTP,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-51,1,"S/. 1,800.00",25/09/2024,09/10/2024,1cd7bfa4-1219-4c9f-ba6a-e25791af258c
"ASISTENTE EN GESTIÓN DOCUMENTAL
",AUTORIDAD NACIONAL DE INFRAESTRUCTURA,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-452,1,"S/. 5,000.00",25/09/2024,09/10/2024,c0011bce-05e0-4528-95c5-d430ea665b58
"ASISTENTE EN CONTROL DOCUMENTARIO
",AUTORIDAD NACIONAL DE INFRAESTRUCTURA,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-451,1,"S/. 5,000.00",25/09/2024,09/10/2024,589b6e40-87e0-4538-a08d-78f6b7fa918e
"ASISTENTE ADMINISTRATIVO
",INSTITUTO NACIONAL DE RADIO Y TELEVISION DEL PERU - IRTP,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-57,1,"S/. 3,000.00",25/09/2024,09/10/2024,3fda7963-b364-419b-a151-4c1f6fad37d2
"ASISTENTE ADMINISTRATIVO
",PODER JUDICIAL,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-173,1,"S/. 4,000.00",25/09/2024,09/10/2024,e9eb79ec-ccbb-418f-9a8a-4b3c81a997f4
"ASISTENTE ADMINISTRATIVO
",UNIDAD EJECUTORA HOSPITAL SAN JUAN DE LURIGANCHO,LIMA - SAN JUAN DE LURIGANCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 3,500.00",25/09/2024,09/10/2024,607d9530-6bc1-4bd4-b769-7e4cbec171ef
"ASISTENTE ADMINISTRATIVO
",UNIDAD EJECUTORA HOSPITAL SAN JUAN DE LURIGANCHO,LIMA - SAN JUAN DE LURIGANCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 4,000.00",25/09/2024,09/10/2024,44db0979-bad4-4caf-b1fb-5be727af1a79
"ASISTENTE ADMINISTRATIVO
",UNIDAD EJECUTORA HOSPITAL SAN JUAN DE LURIGANCHO,LIMA - SAN JUAN DE LURIGANCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 3,500.00",25/09/2024,09/10/2024,aab98390-3764-41bd-9829-c1e7420c4f3a
"ASESOR LEGAL
",UNIDAD EJECUTORA HOSPITAL SAN JUAN DE LURIGANCHO,LIMA - SAN JUAN DE LURIGANCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 5,400.00",25/09/2024,09/10/2024,318ff45e-ed52-469c-9843-7e049a82125d
"ESPECIALISTA ADMINISTRATIVO
",UNIDAD DE GESTION EDUCATIVA LOCAL N°2,LIMA - SAN MARTIN DE PORRES,276-08,1,S/. 903.00,25/09/2024,09/10/2024,553d6a6d-7ca5-421a-8c9e-ec5d10ded942
"MÉDICO ESPECIALISTA EN INFECTOLOGÍA
",UNIDAD EJECUTORA HOSPITAL SAN JUAN DE LURIGANCHO,LIMA - SAN MARTIN DE PORRES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 7,414.19",25/09/2024,09/10/2024,23392c9f-6390-4e14-880a-f3992a799baa
"TRABAJADOR DE SERVICIO
",UNIDAD DE GESTION EDUCATIVA LOCAL N°2,LIMA - LIMA,276-08,14,S/. 698.75,25/09/2024,09/10/2024,b3647d29-12a7-4d66-b0ff-75bc74ca02e4
"OFICINISTA
",UNIDAD DE GESTION EDUCATIVA LOCAL N°2,LIMA - LIMA,276-08,2,S/. 698.75,25/09/2024,09/10/2024,e4aa5bcf-b8b6-4338-acf3-f3bae51da700
"AUXILIAR DE LABORATORIO
",UNIDAD DE GESTION EDUCATIVA LOCAL N°2,LIMA - LIMA,276-08,2,S/. 698.75,25/09/2024,09/10/2024,19caa58c-47fd-4e61-8593-a956204630f9
"ESPECIALISTA III DE UNIDAD FORMULADORA
",AUTORIDAD NACIONAL DE INFRAESTRUCTURA,LIMA - LIMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-449,1,"S/. 11,000.00",25/09/2024,09/10/2024,773e78aa-579d-4513-b025-db132010675b
"RESPONSABLE DEL SERVICIO DE DEFENSA DE VICTIMAS
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (SUPLENCIA)-865,1,"S/. 6,114.19",26/09/2024,10/10/2024,98abeb0d-6c8e-46d8-83a4-ba94e6f92c29
"ESPECIALISTA LEGAL
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (SUPLENCIA)-835,1,"S/. 7,114.19",26/09/2024,10/10/2024,5734e325-15ce-4929-8729-952849569af0
"ESPECIALISTA EN RECURSOS HUMANOS
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (SUPLENCIA)-837,1,"S/. 9,664.19",26/09/2024,10/10/2024,27d742aa-960d-46fa-a858-4c02f0876a48
"OFICINISTA
",UNIDAD DE SERV EDUCATIVOS #14 - OYON,LIMA - OYON,276-36,1,S/. 786.00,25/09/2024,09/10/2024,e114a2d6-0017-4579-9a7f-2fb16e0382fc
"MÉDICO ESPECIALISTA EN PEDIATRIA
",UNIDAD EJECUTORA HOSPITAL SAN JUAN DE LURIGANCHO,LIMA - SAN JUAN DE LURIGANCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 8,000.00",25/09/2024,09/10/2024,59b6c3b7-46e9-4525-aee5-33fbb4946eeb
"ESPECIALISTA ADMINISTRATIVO
",UNIDAD EJECUTORA HOSPITAL SAN JUAN DE LURIGANCHO,LIMA - SAN JUAN DE LURIGANCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 4,400.00",25/09/2024,09/10/2024,c671d16c-a296-4acd-a9ae-4efd6c5a2d95
"ESPECIALISTA ADMINISTRATIVA
",UNIDAD EJECUTORA HOSPITAL SAN JUAN DE LURIGANCHO,LIMA - SAN JUAN DE LURIGANCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 4,400.00",25/09/2024,09/10/2024,70571140-7893-4abd-b325-0951cc60cf58
"ENFERMERO(A) - ESPECIALISTA EN UNIDAD DE CUIDADOS INTENSIVOS
",UNIDAD EJECUTORA HOSPITAL SAN JUAN DE LURIGANCHO,LIMA - SAN JUAN DE LURIGANCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 3,714.00",25/09/2024,09/10/2024,b4e01bef-c095-4a6c-b324-ccedec520ae7
"ASISTENTE ADMINISTRATIVO (COSTOS)
",UNIDAD EJECUTORA HOSPITAL SAN JUAN DE LURIGANCHO,LIMA - SAN JUAN DE LURIGANCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 4,000.00",25/09/2024,09/10/2024,190b5e54-1bc8-4572-9bf2-71939dbf83f4
"ASISTENTE ADMINISTRATIVO
",UNIDAD EJECUTORA HOSPITAL SAN JUAN DE LURIGANCHO,LIMA - SAN JUAN DE LURIGANCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 3,200.00",25/09/2024,09/10/2024,4dda7a70-ff00-41ad-890c-6b967e5da251
"ASISTENTE ADMINISTRATITO III DE CONTROL PATRIMONIAL
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-827,1,"S/. 5,114.19",26/09/2024,10/10/2024,11ece299-7306-4677-b92b-b61f6ca2fd78
"ANALISTA LEGAL SNEJ
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-862,1,"S/. 5,114.19",26/09/2024,10/10/2024,28ff593b-f08e-4a66-af00-e9423030eaa2
"ANALISTA LEGAL SNEJ
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-861,1,"S/. 5,114.19",26/09/2024,10/10/2024,d16f35f2-7a92-4857-bd8e-26d1b38f5254
"ANALISTA EN TESORERIA II PARA LA OFICINA FINANCIERA DE LA OFICINA GENERAL DE ADMINISTRACION
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-828,1,"S/. 6,614.19",26/09/2024,10/10/2024,46a8a195-af2d-4db0-b7a7-9c833a20f14b
"ANALISTA EN SISTEMAS DE GESTION
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-838,1,"S/. 6,614.19",26/09/2024,10/10/2024,684a60eb-6b13-4b8b-8faf-fc2255593322
"ANALISTA EN GESTIÓN DE REEMBOLSO
",FONDO DE SALUD PARA LA POLICIA NACIONAL,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-58,1,"S/. 7,000.00",26/09/2024,10/10/2024,ccf206a2-4c04-4900-8efc-49d1c9039d23
"ANALISTA DE SELECCIÓN DE PERSONAL
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-836,1,"S/. 6,114.19",26/09/2024,10/10/2024,e03365fd-14b6-46e9-9c37-92b2ea6cbc26
"ANALISTA CONTABLE III PARA LA OFICINA FINANCIERA DE LA OFICINA GENERAL DE ADMINISTRACION
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-830,1,"S/. 7,614.19",26/09/2024,10/10/2024,05696673-626b-47bb-a8a7-dfdbe408b7e7
"ANALISTA CONTABLE I PARA LA OFICINA FINANCIERA DE LA OFICINA GENERAL DE ADMINISTRACION
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-829,1,"S/. 5,614.19",26/09/2024,10/10/2024,235765d6-e88d-496b-b0e0-1105750f815c
"SUPERVISOR
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (SUPLENCIA)-867,1,"S/. 5,114.19",26/09/2024,10/10/2024,3f09ad76-966a-4687-97da-da3cf335f4d5
"ESPECIALISTA LEGAL
","SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-140,2,"S/. 7,500.00",26/09/2024,10/10/2024,7a83e680-582c-4db4-874d-768f58bcdd6f
"ANALISTA EN GESTIÓN ADMINISTRATIVA
",MINISTERIO DEL AMBIENTE,LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-103,1,"S/. 7,000.00",26/09/2024,10/10/2024,ea7da310-b650-4334-a8e6-e8cbe1f152b0
"ESPECIALISTA COORDINADOR EN NORMATIVIDAD DE LA CALIDAD AMBIENTAL
",MINISTERIO DEL AMBIENTE,LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (SUPLENCIA)-104,1,"S/. 10,000.00",26/09/2024,10/10/2024,4b57bf1d-b03c-41e1-a2ff-9ef355a5d058
"ESPECIALISTA I EN INVERSIÓN PÚBLICA PARA LA OFICINA DE PROGRAMACIÓN MULTIANUAL DE INVERSIONES
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-832,1,"S/. 8,614.19",26/09/2024,10/10/2024,7e5d22a6-3806-4ce2-98b5-49177a0b11cb
"ESPECIALISTA EN GESTIÓN PÚBLICA
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-839,1,"S/. 10,114.19",26/09/2024,10/10/2024,7cbf5480-1c52-4ddb-97a2-63d9f9542b92
"ESPECIALISTA EN GESTIÓN AMBIENTAL PARA LA OFICINA DE PROGRAMACIÓN MULTIANUAL DE INVERSIONES DE LA OFICINA GENERAL DE PLANEAMIENTO, PRESUPUESTO Y MODERNIZACIÓN
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-833,1,"S/. 8,614.19",26/09/2024,10/10/2024,3f757972-642b-4dd1-bbce-05a49e69b10c
"ESPECIALISTA EN COMUNICACIONES PARA LA OFICINA GENERAL DE IMAGEN Y COMUNICACIONES
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-831,1,"S/. 8,114.19",26/09/2024,10/10/2024,88a0a65f-3978-4053-a78d-1b45482752ac
"ESPECIALISTA CONTABLE I
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-871,1,"S/. 8,114.19",26/09/2024,10/10/2024,3b11312e-de9e-44a9-8602-44704d1381e1
